Timestmp,Event,Total CPU utilisation %,Total CPU RAM utilisation %,Total GPU utilisation %,Total GPU RAM utilisation %,Total Swap Utilisation %
2024-03-25 03:47:11.613222,Batch of 5 Gathered for sink: sink_deployment_1,24.902035140942992,30.379464984810046,16.5,5.420449473832567,0.0
2024-03-25 03:47:11.613313,Inference for sinK: sink_deployment_1,24.902035140942992,30.379464984810046,16.5,5.420449473832567,0.0
2024-03-25 03:47:11.613814,Sink successfully added,24.902035140942992,30.379464984810046,16.5,5.420449473832567,0.0
2024-03-25 03:47:11.613926,Finalising inference,24.902035140942992,30.379464984810046,16.5,5.420449473832567,0.0
2024-03-25 03:47:11.615518,"Inference launched for vi-output, ar0230 31-0043, Total Deployments: 9",24.902035140942992,30.379464984810046,16.5,5.420449473832567,0.0
2024-03-25 03:47:11.615908,"Processing Pipeline vi-output, ar0230 31-0044",24.902035140942992,30.379464984810046,16.5,5.420449473832567,0.0
2024-03-25 03:47:11.616089,"Retrieving Deployments for vi-output, ar0230 31-0044",24.902035140942992,30.379464984810046,16.5,5.420449473832567,0.0
2024-03-25 03:47:11.728553,Deployments retrieved,24.902035140942992,30.379464984810046,16.5,5.420449473832567,0.0
2024-03-25 03:47:11.729067,"Launching inference for vi-output, ar0230 31-0044",24.902035140942992,30.379464984810046,16.5,5.420449473832567,0.0
2024-03-25 03:47:11.753121,Retrieving model,24.902035140942992,30.379464984810046,16.5,5.420449473832567,0.0
2024-03-25 03:47:11.753280,Model data retrieved,24.902035140942992,30.379464984810046,16.5,5.420449473832567,0.0
2024-03-25 03:47:11.753364,Attempting to add sink,24.902035140942992,30.379464984810046,16.5,5.420449473832567,0.0
2024-03-25 03:47:12.422077,Batch of 5 Gathered for sink: sink_deployment_10,25.465817228130998,30.374730358764758,21.5,5.420449473832567,0.0
2024-03-25 03:47:12.754151,Inference for sinK: sink_deployment_10,25.465817228130998,30.374730358764758,21.5,5.420449473832567,0.0
2024-03-25 03:47:13.756388,Batch of 5 Gathered for sink: sink_deployment_9,25.583266291230892,30.391197559428733,0.0,5.420449473832567,0.0
2024-03-25 03:47:13.756735,Inference for sinK: sink_deployment_9,25.583266291230892,30.391197559428733,0.0,5.420449473832567,0.0
2024-03-25 03:47:13.756904,Batch of 5 Gathered for sink: sink_deployment_4,25.583266291230892,30.391197559428733,0.0,5.420449473832567,0.0
2024-03-25 03:47:13.757090,Inference for sinK: sink_deployment_4,25.583266291230892,30.391197559428733,0.0,5.420449473832567,0.0
2024-03-25 03:47:13.757824,Sink successfully added,25.583266291230892,30.391197559428733,0.0,5.420449473832567,0.0
2024-03-25 03:47:13.757969,Finalising inference,25.583266291230892,30.391197559428733,0.0,5.420449473832567,0.0
2024-03-25 03:47:13.759649,"Inference launched for vi-output, ar0230 31-0044, Total Deployments: 10",25.583266291230892,30.391197559428733,0.0,5.420449473832567,0.0
2024-03-25 03:47:13.759951,"Launching inference for vi-output, ar0230 31-0044",25.583266291230892,30.391197559428733,0.0,5.420449473832567,0.0
2024-03-25 03:47:13.793626,Retrieving model,25.583266291230892,30.391197559428733,0.0,5.420449473832567,0.0
2024-03-25 03:47:13.794007,Model data retrieved,25.583266291230892,30.391197559428733,0.0,5.420449473832567,0.0
2024-03-25 03:47:13.794131,Attempting to add sink,25.583266291230892,30.391197559428733,0.0,5.420449473832567,0.0
2024-03-25 03:47:14.795005,Batch of 5 Gathered for sink: sink_deployment_18,25.466238400347002,30.494490705941306,0.0,5.420253727019324,0.0
2024-03-25 03:47:14.795251,Inference for sinK: sink_deployment_18,25.466238400347002,30.494490705941306,0.0,5.420253727019324,0.0
2024-03-25 03:47:14.795371,Batch of 5 Gathered for sink: sink_deployment_11,25.466238400347002,30.494490705941306,0.0,5.420253727019324,0.0
2024-03-25 03:47:14.795460,Inference for sinK: sink_deployment_11,25.466238400347002,30.494490705941306,0.0,5.420253727019324,0.0
2024-03-25 03:47:15.798011,Batch of 5 Gathered for sink: sink_deployment_17,26.632954066582386,30.385031534811613,0.0,5.419666486579598,0.0
2024-03-25 03:47:15.798276,Inference for sinK: sink_deployment_17,26.632954066582386,30.385031534811613,0.0,5.419666486579598,0.0
2024-03-25 03:47:15.799041,Sink successfully added,26.632954066582386,30.385031534811613,0.0,5.419666486579598,0.0
2024-03-25 03:47:15.799222,Finalising inference,26.632954066582386,30.385031534811613,0.0,5.419666486579598,0.0
2024-03-25 03:47:15.800582,"Inference launched for vi-output, ar0230 31-0044, Total Deployments: 11",26.632954066582386,30.385031534811613,0.0,5.419666486579598,0.0
2024-03-25 03:47:15.800863,"Launching inference for vi-output, ar0230 31-0044",26.632954066582386,30.385031534811613,0.0,5.419666486579598,0.0
2024-03-25 03:47:15.917107,Retrieving model,26.632954066582386,30.385031534811613,0.0,5.419666486579598,0.0
2024-03-25 03:47:15.917302,Model data retrieved,26.632954066582386,30.385031534811613,0.0,5.419666486579598,0.0
2024-03-25 03:47:15.917411,Attempting to add sink,26.632954066582386,30.385031534811613,0.0,5.419666486579598,0.0
2024-03-25 03:47:16.919049,Batch of 5 Gathered for sink: sink_deployment_3,25.466584709074112,30.41427121503962,11.2,5.409096158664537,0.0
2024-03-25 03:47:16.919306,Inference for sinK: sink_deployment_3,25.466584709074112,30.41427121503962,11.2,5.409096158664537,0.0
2024-03-25 03:47:16.919454,Batch of 5 Gathered for sink: sink_deployment_1,25.466584709074112,30.41427121503962,11.2,5.409096158664537,0.0
2024-03-25 03:47:16.919617,Inference for sinK: sink_deployment_1,25.466584709074112,30.41427121503962,11.2,5.409096158664537,0.0
2024-03-25 03:47:17.921940,Batch of 5 Gathered for sink: sink_deployment_10,27.26387536514119,30.38324534514078,28.0,5.40733443734536,0.0
2024-03-25 03:47:17.922260,Inference for sinK: sink_deployment_10,27.26387536514119,30.38324534514078,28.0,5.40733443734536,0.0
2024-03-25 03:47:17.922428,Batch of 5 Gathered for sink: sink_deployment_19,27.26387536514119,30.38324534514078,28.0,5.40733443734536,0.0
2024-03-25 03:47:17.922530,Inference for sinK: sink_deployment_19,27.26387536514119,30.38324534514078,28.0,5.40733443734536,0.0
2024-03-25 03:47:17.924097,Sink successfully added,27.26387536514119,30.38324534514078,28.0,5.40733443734536,0.0
2024-03-25 03:47:17.924294,Finalising inference,27.26387536514119,30.38324534514078,28.0,5.40733443734536,0.0
2024-03-25 03:47:17.925616,"Inference launched for vi-output, ar0230 31-0044, Total Deployments: 12",27.26387536514119,30.38324534514078,28.0,5.40733443734536,0.0
2024-03-25 03:47:17.926040,"Processing Pipeline vi-output, ar0230 32-0043",27.26387536514119,30.38324534514078,28.0,5.40733443734536,0.0
2024-03-25 03:47:17.926245,"Retrieving Deployments for vi-output, ar0230 32-0043",27.26387536514119,30.38324534514078,28.0,5.40733443734536,0.0
2024-03-25 03:47:18.087208,Deployments retrieved,27.26387536514119,30.38324534514078,28.0,5.40733443734536,0.0
2024-03-25 03:47:18.087650,"Launching inference for vi-output, ar0230 32-0043",27.26387536514119,30.38324534514078,28.0,5.40733443734536,0.0
2024-03-25 03:47:18.117465,Retrieving model,27.26387536514119,30.38324534514078,28.0,5.40733443734536,0.0
2024-03-25 03:47:18.117670,Model data retrieved,27.26387536514119,30.38324534514078,28.0,5.40733443734536,0.0
2024-03-25 03:47:18.117798,Attempting to add sink,27.26387536514119,30.38324534514078,28.0,5.40733443734536,0.0
2024-03-25 03:47:19.118857,Batch of 5 Gathered for sink: sink_deployment_9,25.466694246143778,30.384664509536783,10.5,5.40733443734536,0.0
2024-03-25 03:47:19.119206,Inference for sinK: sink_deployment_9,25.466694246143778,30.384664509536783,10.5,5.40733443734536,0.0
2024-03-25 03:47:19.119335,Batch of 5 Gathered for sink: sink_deployment_4,25.466694246143778,30.384664509536783,10.5,5.40733443734536,0.0
2024-03-25 03:47:19.119458,Inference for sinK: sink_deployment_4,25.466694246143778,30.384664509536783,10.5,5.40733443734536,0.0
2024-03-25 03:47:20.121211,Batch of 5 Gathered for sink: sink_deployment_18,27.99421495073669,30.38936243305459,0.0,5.406942943718876,0.0
2024-03-25 03:47:20.121555,Inference for sinK: sink_deployment_18,27.99421495073669,30.38936243305459,0.0,5.406942943718876,0.0
2024-03-25 03:47:20.121667,Batch of 5 Gathered for sink: sink_deployment_11,27.99421495073669,30.38936243305459,0.0,5.406942943718876,0.0
2024-03-25 03:47:20.121760,Inference for sinK: sink_deployment_11,27.99421495073669,30.38936243305459,0.0,5.406942943718876,0.0
2024-03-25 03:47:20.121845,Batch of 5 Gathered for sink: sink_deployment_5,27.99421495073669,30.38936243305459,0.0,5.406942943718876,0.0
2024-03-25 03:47:20.121927,Inference for sinK: sink_deployment_5,27.99421495073669,30.38936243305459,0.0,5.406942943718876,0.0
2024-03-25 03:47:20.122458,Sink successfully added,27.99421495073669,30.38936243305459,0.0,5.406942943718876,0.0
2024-03-25 03:47:20.122612,Finalising inference,27.99421495073669,30.38936243305459,0.0,5.406942943718876,0.0
2024-03-25 03:47:20.123812,"Inference launched for vi-output, ar0230 32-0043, Total Deployments: 13",27.99421495073669,30.38936243305459,0.0,5.406942943718876,0.0
2024-03-25 03:47:20.124072,"Launching inference for vi-output, ar0230 32-0043",27.99421495073669,30.38936243305459,0.0,5.406942943718876,0.0
2024-03-25 03:47:20.214252,Retrieving model,25.466716965280334,30.464602614394437,0.0,5.405572716026183,0.0
2024-03-25 03:47:20.214443,Model data retrieved,25.466716965280334,30.464602614394437,0.0,5.405572716026183,0.0
2024-03-25 03:47:20.214565,Attempting to add sink,25.466716965280334,30.464602614394437,0.0,5.405572716026183,0.0
2024-03-25 03:47:21.201054,Batch of 5 Gathered for sink: sink_deployment_17,27.357853888982618,30.458913722634595,0.0,5.4038109947070065,0.0
2024-03-25 03:47:21.201339,Inference for sinK: sink_deployment_17,27.357853888982618,30.458913722634595,0.0,5.4038109947070065,0.0
2024-03-25 03:47:22.216563,Batch of 5 Gathered for sink: sink_deployment_3,25.466779935292752,30.460650975602118,5.9,5.395589628550847,0.0
2024-03-25 03:47:22.216861,Inference for sinK: sink_deployment_3,25.466779935292752,30.460650975602118,5.9,5.395589628550847,0.0
2024-03-25 03:47:22.216996,Batch of 5 Gathered for sink: sink_deployment_1,25.466779935292752,30.460650975602118,5.9,5.395589628550847,0.0
2024-03-25 03:47:22.217107,Inference for sinK: sink_deployment_1,25.466779935292752,30.460650975602118,5.9,5.395589628550847,0.0
2024-03-25 03:47:22.217197,Batch of 5 Gathered for sink: sink_deployment_12,25.466779935292752,30.460650975602118,5.9,5.395589628550847,0.0
2024-03-25 03:47:22.217280,Inference for sinK: sink_deployment_12,25.466779935292752,30.460650975602118,5.9,5.395589628550847,0.0
2024-03-25 03:47:22.217776,Sink successfully added,25.466779935292752,30.460650975602118,5.9,5.395589628550847,0.0
2024-03-25 03:47:22.217877,Finalising inference,25.466779935292752,30.460650975602118,5.9,5.395589628550847,0.0
2024-03-25 03:47:22.219267,"Inference launched for vi-output, ar0230 32-0043, Total Deployments: 14",25.466779935292752,30.460650975602118,5.9,5.395589628550847,0.0
2024-03-25 03:47:22.219551,"Launching inference for vi-output, ar0230 32-0043",25.466779935292752,30.460650975602118,5.9,5.395589628550847,0.0
2024-03-25 03:47:22.264052,Retrieving model,25.466779935292752,30.460650975602118,5.9,5.395589628550847,0.0
2024-03-25 03:47:22.264252,Model data retrieved,25.466779935292752,30.460650975602118,5.9,5.395589628550847,0.0
2024-03-25 03:47:22.264367,Attempting to add sink,25.466779935292752,30.460650975602118,5.9,5.395589628550847,0.0
2024-03-25 03:47:22.458100,Batch of 5 Gathered for sink: sink_deployment_10,25.466779935292752,30.460650975602118,5.9,5.395589628550847,0.0
2024-03-25 03:47:22.493073,Inference for sinK: sink_deployment_10,25.466779935292752,30.460650975602118,5.9,5.395589628550847,0.0
2024-03-25 03:47:23.265286,Batch of 5 Gathered for sink: sink_deployment_19,27.19436976118931,30.461678646371638,0.0,5.395589628550847,0.0
2024-03-25 03:47:23.265561,Inference for sinK: sink_deployment_19,27.19436976118931,30.461678646371638,0.0,5.395589628550847,0.0
2024-03-25 03:47:24.232472,Batch of 5 Gathered for sink: sink_deployment_9,25.466819674280934,30.45463176109493,0.0,5.395589628550847,0.0
2024-03-25 03:47:24.232780,Inference for sinK: sink_deployment_9,25.466819674280934,30.45463176109493,0.0,5.395589628550847,0.0
2024-03-25 03:47:24.232918,Batch of 5 Gathered for sink: sink_deployment_4,25.466819674280934,30.45463176109493,0.0,5.395589628550847,0.0
2024-03-25 03:47:24.233075,Inference for sinK: sink_deployment_4,25.466819674280934,30.45463176109493,0.0,5.395589628550847,0.0
2024-03-25 03:47:24.233220,Batch of 5 Gathered for sink: sink_deployment_20,25.466819674280934,30.45463176109493,0.0,5.395589628550847,0.0
2024-03-25 03:47:24.233306,Inference for sinK: sink_deployment_20,25.466819674280934,30.45463176109493,0.0,5.395589628550847,0.0
2024-03-25 03:47:24.267563,Sink successfully added,25.466819674280934,30.45463176109493,0.0,5.395589628550847,0.0
2024-03-25 03:47:24.267805,Finalising inference,25.466819674280934,30.45463176109493,0.0,5.395589628550847,0.0
2024-03-25 03:47:24.268910,"Inference launched for vi-output, ar0230 32-0043, Total Deployments: 15",25.466819674280934,30.45463176109493,0.0,5.395589628550847,0.0
2024-03-25 03:47:24.269241,"Processing Pipeline vi-output, ar0230 32-0044",25.466819674280934,30.45463176109493,0.0,5.395589628550847,0.0
2024-03-25 03:47:24.269443,"Retrieving Deployments for vi-output, ar0230 32-0044",25.466819674280934,30.45463176109493,0.0,5.395589628550847,0.0
2024-03-25 03:47:24.326786,Deployments retrieved,25.466819674280934,30.45463176109493,0.0,5.395589628550847,0.0
2024-03-25 03:47:24.327225,"Launching inference for vi-output, ar0230 32-0044",25.466819674280934,30.45463176109493,0.0,5.395589628550847,0.0
2024-03-25 03:47:24.355675,Retrieving model,25.466819674280934,30.45463176109493,0.0,5.395589628550847,0.0
2024-03-25 03:47:24.355875,Model data retrieved,25.466819674280934,30.45463176109493,0.0,5.395589628550847,0.0
2024-03-25 03:47:24.355990,Attempting to add sink,25.466819674280934,30.45463176109493,0.0,5.395589628550847,0.0
2024-03-25 03:47:25.302634,Batch of 5 Gathered for sink: sink_deployment_18,27.24635525141327,30.45899936186539,0.0,5.395002388111122,0.0
2024-03-25 03:47:25.302955,Inference for sinK: sink_deployment_18,27.24635525141327,30.45899936186539,0.0,5.395002388111122,0.0
2024-03-25 03:47:25.303082,Batch of 5 Gathered for sink: sink_deployment_11,27.24635525141327,30.45899936186539,0.0,5.395002388111122,0.0
2024-03-25 03:47:25.303172,Inference for sinK: sink_deployment_11,27.24635525141327,30.45899936186539,0.0,5.395002388111122,0.0
2024-03-25 03:47:25.303251,Batch of 5 Gathered for sink: sink_deployment_5,27.24635525141327,30.45899936186539,0.0,5.395002388111122,0.0
2024-03-25 03:47:25.303342,Inference for sinK: sink_deployment_5,27.24635525141327,30.45899936186539,0.0,5.395002388111122,0.0
2024-03-25 03:47:26.358199,Batch of 5 Gathered for sink: sink_deployment_17,25.466825960167395,30.55048652870431,0.0,5.395002388111122,0.0
2024-03-25 03:47:26.358438,Inference for sinK: sink_deployment_17,25.466825960167395,30.55048652870431,0.0,5.395002388111122,0.0
2024-03-25 03:47:26.358554,Batch of 5 Gathered for sink: sink_deployment_6,25.466825960167395,30.55048652870431,0.0,5.395002388111122,0.0
